Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
16,14,Silver Cup,"Konsta Lappalainen, Tuomas Tujula, Stuart White",Emil Frey Racing,Lamborghini Huracan GT3 Evo,1:55.705,46,58.500
17,12,Pro Cup,"Christopher Haase, Mattia Drudi, Luca Ghiotto",Tresor by Car Collection,Audi R8 LMS evo II GT3,1:55.706,46,1:05.494
18,31,Silver Cup,"Finlay Hutchison, Diego Menchaca, Louis Proctor",Team WRT,Audi R8 LMS evo II GT3,1:55.947,46,1:12.131
19,57,Gold Cup,"Jens Liebhauser, Lorenzo Ferrari, Lucas Auer",Winward Racing,Mercedes-AMG GT3,1:55.658,46,1:18.379
20,56,Silver Cup,"Mauro Calamia, Marius Nakken, Giorgio Roda",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:56.215,46,1:25.308
21,7,Gold Cup,"Oliver Millroy, Brendan Iribe, Frederik Schandorff",Inception Racing,McLaren 720S GT3,1:55.851,46,1:25.762
22,83,Gold Cup,"Rahel Frey, Sarah Bovy, Michelle Gatting",Iron Dames,Ferrari 488 GT3,1:56.241,46,1:30.056
23,112,Gold Cup,"Maciej Blazek, Joe Osborne, Patryk Krupinski",JP Motorsport,McLaren 720S GT3,1:55.770,46,1:31.137
24,77,Gold Cup,"Sandy Mitchell, Rob Collard, Alex MacDowall",Barwell Motorsport,Lamborghini Huracan GT3 Evo,1:55.709,46,1:35.100
25,163,Silver Cup,"Marcus Paverud, Baptiste Moulin, Michael Dörrbecker",VSR,Lamborghini Huracan GT3 Evo,1:56.124,46,1:37.807
26,911,Gold Cup,"Ralf Bohn, Alfred Renauer, Robert Renauer",Herberth Motorsport,Porsche 911 GT3-R (991.II),1:55.669,46,1:41.444
27,26,Silver Cup,"Cesar Gazeau, Nicolas Baert, Aurelien Panis",Sainteloc Junior Team,Audi R8 LMS evo II GT3,1:56.645,46,1:45.089
28,188,Pro-AM Cup,"Alexander West, Miguel Ramos, Henrique Chaves",Garage 59,McLaren 720S GT3,1:56.410,46,1:49.234
29,90,Silver Cup,"Sean Walkinshaw, Franco Girolami, Ezequiel Perez Companc",Madpanda Motorsport,Mercedes-AMG GT3,1:56.870,46,1:51.851
30,98,Pro Cup,"Nick Yelloly, Nicky Catsburg, Augusto Farfus",Rowe Racing,BMW M4 GT3,1:55.251,46,1:56.393
31,3,Silver Cup,"Sebastien Baud, Valdemar Eriksen, Jeff Kingsley",GetSpeed,Mercedes-AMG GT3,1:56.907,45,0.645
32,10,Gold Cup,"Adam Eteki, Karim Ojjeh, Benjamin Lessennes",Boutsen Racing,Audi R8 LMS evo II GT3,1:55.965,45,1.206
33,4,Silver Cup,"Jannes Fittje, Alain Valente, Jordan Love",Haupt Racing Team,Mercedes-AMG GT3,1:56.122,45,1.534
34,27,Silver Cup,"Taylor Cooke, Brandon Leitch, Isaac Tutumlu Lopez",Leipert Motorsport,Lamborghini Huracan GT3 Evo,1:56.886,45,3.753
35,22,Silver Cup,"Patrik Matthiesen, Dominik Fischli, Joel Sturm",Allied Racing,Porsche 911 GT3-R (991.II),1:56.087,45,5.607
36,52,Pro-AM Cup,"Stefano Costantini, Louis Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,1:57.147,45,14.489
37,33,Gold Cup,"Ryuichiro Tomita, Arnold Robin, Maxime Robin",Team WRT,Audi R8 LMS evo II GT3,1:56.999,45,16.698
38,20,Pro-AM Cup,"Dominik Baumann, Valentin Pierburg, Martin Konrad",SPS automotive performance,Mercedes-AMG GT3,1:57.109,45,16.716
39,24,Pro-AM Cup,"Niki Leutwiler, Ivan Jacoma, Alessio Picariello",Herberth Motorsport,Porsche 911 GT3-R (991.II),1:56.690,45,23.259
40,91,Gold Cup,"Alex Malykhin, James Dorlin, Ben Barker",Allied Racing,Porsche 911 GT3-R (991.II),1:56.277,45,25.687
41,21,Gold Cup,"Hugo Delacour, Cedric Sbirrazzuoli, Alessandro Balzan",AF Corse,Ferrari 488 GT3,1:57.215,45,27.818
42,8,Gold Cup,"Nicolas Gomar, Loris Cabirou, Mike Parisy",AGS Events,Lamborghini Huracan GT3 Evo,1:56.758,45,38.930
43,30,Silver Cup,"Jean-Baptiste Simmenauer, Benjamin Goethe, Thomas Neubauer",Team WRT,Audi R8 LMS evo II GT3,1:55.743,45,55.813
44,97,Gold Cup,"Valentin Hasse Clot, Theo Nouet, Andrew Howard",Beechdean AMR,Aston Martin Vantage AMR GT3,1:56.221,45,1:06.522
45,39,Gold Cup,"Piti Bhirombhakdi, Tanard Sathienthirakul, Matthew Payne",Singha Racing Team TP 12,Porsche 911 GT3-R (991.II),1:56.946,44,29.513
46,11,Silver Cup,"Lorenzo Patrese, Hugo Valente, Axel Blom",Tresor by Car Collection,Audi R8 LMS evo II GT3,1:56.390,38,-13:41.797
47,38,Pro Cup,"Marvin Kirchhöfer, Oliver Wilkinson, Rob Bell",Jota,McLaren 720S GT3,1:55.706,37,-1:03.582
48,54,Pro Cup,"Klaus Bachler, Come Ledogar, Matteo Cairoli",Dinamic Motorsport,Porsche 911 GT3-R (991.II),1:55.379,33,-25:00.521
49,93,Gold Cup,"Eddie Cheever, Chris Froggatt, Jonathan Hui",SKY - Tempesta Racing,Mercedes-AMG GT3,1:56.999,32,-26:42.445
50,2,Pro Cup,"Maro Engel, Steijn Schothorst, Luca Stolz",AMG Team GetSpeed,Mercedes-AMG GT3,1:55.766,17,-52:00.484
NC,159,Silver Cup,"Vargas Manuel Maldonado, Ethan Simioni, Nicolai Kjaergaard",Garage 59,McLaren 720S GT3,,,
NC,5,Gold Cup,"Arjun Maini, Hubert Haupt, Florian Scholze",Haupt Racing Team,Mercedes-AMG GT3,,,
NC,563,Silver Cup,"Michele Beretta, Yuki Nemoto, Benja Hites",VSR,Lamborghini Huracan GT3 Evo,,,
