Pos,Car #,Class,Drivers,Team,Car,Time,Laps,Gap
27,35,Bronze Cup,"James Kell, Anders Buchardt, Thomas Neubauer",Walkenhorst Motorsport,BMW M4 GT3,1:47.895,45,1:14.293
28,90,Silver Cup,"Magnus Gustavsen, Alexey Nesov, Ezequiel Perez Companc",Madpanda Motorsport,Mercedes-AMG GT3,1:48.939,45,1:15.193
29,15,Pro-AM Cup,"Stefano Comandini, Marco Cassara, Francesco Guerra",BMW Italia Ceccato Racing,BMW M4 GT3,1:48.737,45,1:22.694
30,10,Silver Cup,"Cesar Gazeau, Roee Meyuhas, Andrea Cola",Boutsen VDS,Audi R8 LMS evo II GT3,1:49.238,45,1:25.805
31,44,Bronze Cup,"Steven Palette, Clement Mateu, Hugo Chevalier",CLRT,Porsche 911 GT3 R (992),1:48.299,45,1:27.749
32,83,Bronze Cup,"Rahel Frey, Sarah Bovy, Michelle Gatting",Iron Dames,Lamborghini Huracan GT3 EVO 2,1:48.747,45,1:32.831
33,31,Bronze Cup,"Adam Carroll, Lewis Proctor, Timothy Whale",Team WRT,BMW M4 GT3,1:48.386,45,1:34.359
34,56,Silver Cup,"Tanard Sathienthirakul, Dante Rappange, Daniele Di Amato",Dinamic GT Huber Racing,Porsche 911 GT3 R (992),1:48.667,45,1:34.678
35,26,Silver Cup,"Erwan Bastard, Gregoire Demoustier, Paul Evrard",Sainteloc Junior Team,Audi R8 LMS evo II GT3,1:48.338,45,1:35.116
36,78,Pro-AM Cup,"Adam Balon, Rob Collard, Dennis Lind",Barwell Motorsport,Lamborghini Huracan GT3 EVO 2,1:48.926,45,1:40.335
37,52,Bronze Cup,"Louis Machiels, Jef Machiels, Andrea Bertolini",AF Corse,Ferrari 488 GT3,1:49.005,45,1:40.716
38,55,Bronze Cup,"Philipp Sager, Marius Nakken, Benjamin Barker",Dinamic GT Huber Racing,Porsche 911 GT3 R (992),1:49.097,45,1:41.886
39,8,Bronze Cup,"Leonardo Gorini, Antonin Borga, Nicolas Jamin",AGS Events,Lamborghini Huracan GT3 EVO 2,1:49.479,44,3.694
40,66,Bronze Cup,"Andrey Mukovoz, Kikko Galbiati, Dylan Pereira",Tresor Attempto Racing,Audi R8 LMS evo II GT3,1:49.312,44,19.302
41,62,Bronze Cup,"Derek Pierce, Kiern Jewiss, Jaxon Evans",Team Parker Racing,Porsche 911 GT3 R (992),1:49.052,44,23.711
42,81,Bronze Cup,"Alain Valente, Reema Juffali, Ralf Aron",Theeba Motorsport,Mercedes-AMG GT3,1:49.105,44,45.589
43,33,Silver Cup,"Jeffrey Kingsley, Jacob Riegel, Romain Leroux",Bullitt Racing,Aston Martin Vantage GT3,1:49.679,44,1:02.448
44,888,Bronze Cup,"Arthur Rougier, Erwin Creed, Igor Walilko",CSA Racing,Audi R8 LMS evo II GT3,1:48.879,44,1:09.037
45,777,Pro Cup,"Maro Engel, Luca Stolz, Fabian Schiller",Mercedes-AMG Team AlManar,Mercedes-AMG GT3,1:47.865,43,-2:58.142
46,2,Pro-AM Cup,"Aron Walker, Lance Bergstein, Andrzej Lewandowski",GetSpeed,Mercedes-AMG GT3,1:49.593,34,44.303
47,46,Pro Cup,"Augusto Farfus, Maxime Martin, Valentino Rossi",Team WRT,BMW M4 GT3,1:47.742,30,-25:12.701
48,24,Pro-AM Cup,"Niki Leutwiler, Ivan Jacoma, Alex Fontana",Car Collection Motorsport,Porsche 911 GT3 R (992),1:49.806,16,-53:18.604
49,11,Pro Cup,"Christopher Haase, Gilles Magnus, Frederic Vervisch",ComToYou Racing,Audi R8 LMS evo II GT3,1:48.618,15,-53:27.486
50,99,Silver Cup,"Lorenzo Patrese, Pietro Delli Guanti, Alex Aka",Tresor Attempto Racing,Audi R8 LMS evo II GT3,1:49.864,8,-1:11:24.126
51,19,Gold Cup,"Leonardo Pulcini, Michele Beretta, Rolf Ineichen",Iron Lynx,Lamborghini Huracan GT3 EVO 2,1:50.100,7,-1:14:07.769
52,85,Silver Cup,"Kay van Berlo, Benjamin Hites, Clemens Schmid",GRT Grasser Racing Team,Lamborghini Huracan GT3 EVO 2,1:50.115,7,-1:14:07.360
53,9,Gold Cup,"Adam Eteki, Alberto di Folco, Aurelien Panis",Boutsen VDS,Audi R8 LMS evo II GT3,,2,-16:53.614
NC,38,Pro-AM Cup,"Isaac Tutumlu Lopez, Samantha Tan, Jon Miller",ST Racing with Rinaldi,Ferrari 488 GT3,,,
NC,3,Bronze Cup,"Florian Scholze, Patrick Assenheimer, Alex Peroni",GetSpeed,Mercedes-AMG GT3,,,
